Address,City,State,Zip,Latitude,Longitude
2600 E VINE DR,FORT COLLINS,CO,80524,40.59618,-105.02964
2524 E VINE DR,FORT COLLINS,CO,80524,40.59621,-105.02993
1924 E VINE DR,FORT COLLINS,CO,80524,40.5963,-105.04187
207 E VINE DR,FORT COLLINS,CO,80524,40.59603,-105.07378
101 E VINE DR,FORT COLLINS,CO,80524,40.60385,-105.05842
1125 LINDENMEIER RD,FORT COLLINS,CO,80524,40.60385,-105.05842
1833 LOWELL LN,FORT COLLINS,CO,80524,40.5837,-105.042
1825 LOWELL LN,FORT COLLINS,CO,80524,40.61304,-105.05805
1821 LOWELL LN,FORT COLLINS,CO,80524,40.61304,-105.05805
1004 LOWELL LN,FORT COLLINS,CO,80524,40.61239,-105.05922
1825 MARLENE DR,FORT COLLINS,CO,80524,40.61239,-105.05986
1824 MARLENE DR,FORT COLLINS,CO,80524,40.61254,-105.05985
1904 MARLENE DR,FORT COLLINS,CO,80524,40.6126,-105.05989
1905 MARLENE DR,FORT COLLINS,CO,80524,40.61292,-105.0599
1912 MARLENE DR,FORT COLLINS,CO,80524,40.61297,-105.05993
916 LOWELL LN,FORT COLLINS,CO,80524,40.61231,-105.05984
1817 LORRAINE DR,FORT COLLINS,CO,80524,40.61251,-105.06095
1904 LORRAINE DR,FORT COLLINS,CO,80524,40.61346,-105.06131
1905 LORRAINE DR,FORT COLLINS,CO,80524,40.61351,-105.06133
1913 LORRAINE DR,FORT COLLINS,CO,80524,40.61352,-105.06134
1920 LORRAINE DR,FORT COLLINS,CO,80524,40.6135,-105.06131
2005 LINDENMEIER RD,FORT COLLINS,CO,80524,40.61467,-105.05751
2115 LINDENMEIER RD,FORT COLLINS,CO,80524,40.61718,-105.05734
1102 COUNTRY CLUB RD,FORT COLLINS,CO,80524,40.61766,-105.05698
1120 COUNTRY CLUB RD,FORT COLLINS,CO,80524,40.61766,-105.05701
2201 GREENMONT CT,FORT COLLINS,CO,80524,40.61766,-105.05701
2204 GREENMONT CT,FORT COLLINS,CO,80524,40.61766,-105.05701
2212 GREENMONT CT,FORT COLLINS,CO,80524,40.61766,-105.05701
2208 GREENMONT CT,FORT COLLINS,CO,80524,40.61766,-105.05701
1132 HILLSIDE CT,FORT COLLINS,CO,80524,40.61766,-105.05701
1120 HILLSIDE CT,FORT COLLINS,CO,80524,40.61766,-105.05701
1121 HILLSIDE CT,FORT COLLINS,CO,80524,40.61766,-105.05701
1117 HILLSIDE CT,FORT COLLINS,CO,80524,40.61766,-105.05701
1113 HILLSIDE CT,FORT COLLINS,CO,80524,40.61707,-105.05673
1108 HILLSIDE CT,FORT COLLINS,CO,80524,40.61709,-105.05673
1112 HILLSIDE CT,FORT COLLINS,CO,80524,40.61714,-105.0566
2613 GREENMONT DR,FORT COLLINS,CO,80524,40.6171,-105.05675
2612 GREENMONT DR,FORT COLLINS,CO,80524,40.6171,-105.05675
2605 GREENMONT DR,FORT COLLINS,CO,80524,40.6171,-105.05675
2604 GREENMONT DR,FORT COLLINS,CO,80524,40.6171,-105.05675
2601 GREENMONT DR,FORT COLLINS,CO,80524,40.6171,-105.05675
2600 GREENMONT DR,FORT COLLINS,CO,80524,40.6171,-105.05675
2516 GREENMONT DR,FORT COLLINS,CO,80524,40.6171,-105.05675
2517 GREENMONT DR,FORT COLLINS,CO,80524,40.6171,-105.05675
2513 GREENMONT DR,FORT COLLINS,CO,80524,40.6171,-105.05675
2509 GREENMONT DR,FORT COLLINS,CO,80524,40.6171,-105.05675
2613 TREEMONT DR,FORT COLLINS,CO,80524,40.61666,-105.05389
2609 TREEMONT DR,FORT COLLINS,CO,80524,40.6171,-105.05675
2605 TREEMONT DR,FORT COLLINS,CO,80524,40.6171,-105.05675
906 CANOSA CT,FORT COLLINS,CO,80526,40.53552,-105.0923
900 CANOSA CT,FORT COLLINS,CO,80526,40.53551,-105.0923
3706 CENTURY DR,FORT COLLINS,CO,80526,40.5361,-105.09296
900 BURGUNDY CT,FORT COLLINS,CO,80526,40.53611,-105.09296
925 BURGUNDY CT,FORT COLLINS,CO,80526,40.53611,-105.09296
919 BURGUNDY CT,FORT COLLINS,CO,80526,40.53611,-105.09296
918 BURGUNDY CT,FORT COLLINS,CO,80526,40.53629,-105.09271
913 BURGUNDY CT,FORT COLLINS,CO,80526,40.53629,-105.09271
901 BURGUNDY CT,FORT COLLINS,CO,80526,40.53623,-105.09265
906 BURGUNDY CT,FORT COLLINS,CO,80526,40.53619,-105.09262
937 ARBOR AVE,FORT COLLINS,CO,80526,40.53667,-105.09374
931 ARBOR AVE,FORT COLLINS,CO,80526,40.53677,-105.09337
925 ARBOR AVE,FORT COLLINS,CO,80526,40.53683,-105.09311
919 ARBOR AVE,FORT COLLINS,CO,80526,40.53689,-105.09291
913 ARBOR AVE,FORT COLLINS,CO,80526,40.5369,-105.09285
3706 CORONADO AVE,FORT COLLINS,CO,80526,40.53661,-105.09168
3713 CORONADO AVE,FORT COLLINS,CO,80526,40.53643,-105.09178
3718 CORONADO AVE,FORT COLLINS,CO,80526,40.53619,-105.09163
3725 CORONADO AVE,FORT COLLINS,CO,80526,40.53605,-105.09159
3731 CORONADO AVE,FORT COLLINS,CO,80526,40.53605,-105.09159
3730 CORONADO AVE,FORT COLLINS,CO,80526,40.53603,-105.09161
3736 CORONADO AVE,FORT COLLINS,CO,80526,40.53603,-105.09161
3737 CORONADO AVE,FORT COLLINS,CO,80526,40.53589,-105.09143
3743 CORONADO AVE,FORT COLLINS,CO,80526,40.53573,-105.09121
842 CORONADO AVE,FORT COLLINS,CO,80526,40.53576,-105.09124
843 CORONADO AVE,FORT COLLINS,CO,80526,40.53564,-105.09107
836 CORONADO AVE,FORT COLLINS,CO,80526,40.53563,-105.09098
837 CORONADO AVE,FORT COLLINS,CO,80526,40.53565,-105.09098
831 CORONADO AVE,FORT COLLINS,CO,80526,40.53558,-105.09069
825 CORONADO AVE,FORT COLLINS,CO,80526,40.5356,-105.09069
824 CORONADO AVE,FORT COLLINS,CO,80526,40.53558,-105.09054
819 CORONADO AVE,FORT COLLINS,CO,80526,40.5356,-105.09016
812 CORONADO AVE,FORT COLLINS,CO,80526,40.5356,-105.09016
807 CORONADO AVE,FORT COLLINS,CO,80526,40.53564,-105.08988
806 CORONADO AVE,FORT COLLINS,CO,80526,40.53564,-105.08995
801 CORONADO AVE,FORT COLLINS,CO,80526,40.53564,-105.08978
719 CORONADO AVE,FORT COLLINS,CO,80526,40.53567,-105.08893
712 CORONADO AVE,FORT COLLINS,CO,80526,40.53567,-105.08892
706 CORONADO AVE,FORT COLLINS,CO,80526,40.5358,-105.089
700 CORONADO AVE,FORT COLLINS,CO,80526,40.53559,-105.08858
707 CORONADO AVE,FORT COLLINS,CO,80526,40.53557,-105.08858
3724 TRADITION DR,FORT COLLINS,CO,80526,40.53599,-105.08936
800 BONITA AVE,FORT COLLINS,CO,80526,40.53646,-105.08983
801 BONITA AVE,FORT COLLINS,CO,80526,40.53646,-105.08986
806 BONITA AVE,FORT COLLINS,CO,80526,40.53647,-105.09005
807 BONITA AVE,FORT COLLINS,CO,80526,40.53644,-105.0901
812 BONITA AVE,FORT COLLINS,CO,80526,40.53645,-105.09022
813 BONITA AVE,FORT COLLINS,CO,80526,40.53645,-105.09022
819 BONITA AVE,FORT COLLINS,CO,80526,40.53646,-105.09048
818 BONITA AVE,FORT COLLINS,CO,80526,40.5365,-105.091
825 BONITA AVE,FORT COLLINS,CO,80526,40.53645,-105.09062
830 BONITA AVE,FORT COLLINS,CO,80526,40.5365,-105.091
831 BONITA AVE,FORT COLLINS,CO,80526,40.5365,-105.091
731 BONITA AVE,FORT COLLINS,CO,80526,40.53643,-105.08897
730 BONITA AVE,FORT COLLINS,CO,80526,40.53644,-105.08895
725 BONITA AVE,FORT COLLINS,CO,80526,40.53644,-105.08894
724 BONITA AVE,FORT COLLINS,CO,80526,40.53641,-105.08867
718 BONITA AVE,FORT COLLINS,CO,80526,40.53642,-105.08849
719 BONITA AVE,FORT COLLINS,CO,80526,40.53643,-105.08831
712 BONITA AVE,FORT COLLINS,CO,80526,40.53643,-105.08831
713 BONITA AVE,FORT COLLINS,CO,80526,40.53644,-105.08817
707 BONITA AVE,FORT COLLINS,CO,80526,40.53644,-105.08816
706 BONITA AVE,FORT COLLINS,CO,80526,40.53644,-105.08816
700 BONITA AVE,FORT COLLINS,CO,80526,40.53644,-105.08774
701 BONITA AVE,FORT COLLINS,CO,80526,40.53644,-105.08774
701 ARBOR AVE,FORT COLLINS,CO,80526,40.53718,-105.08809
707 ARBOR AVE,FORT COLLINS,CO,80526,40.53719,-105.08811
713 ARBOR AVE,FORT COLLINS,CO,80526,40.53719,-105.08854
719 ARBOR AVE,FORT COLLINS,CO,80526,40.53719,-105.08855
725 ARBOR AVE,FORT COLLINS,CO,80526,40.53714,-105.08887
731 ARBOR AVE,FORT COLLINS,CO,80526,40.53715,-105.08929
801 ARBOR AVE,FORT COLLINS,CO,80526,40.53719,-105.08977
807 ARBOR AVE,FORT COLLINS,CO,80526,40.53719,-105.09006
825 ARBOR AVE,FORT COLLINS,CO,80526,40.53714,-105.09099
831 ARBOR AVE,FORT COLLINS,CO,80526,40.53714,-105.09096
807 W HORSETOOTH RD,FORT COLLINS,CO,80526,40.53806,-105.09045
3712 BENTHAVEN ST,FORT COLLINS,CO,80526,40.53612,-105.08753
3718 BENTHAVEN ST,FORT COLLINS,CO,80526,40.53587,-105.08762
3725 BENTHAVEN ST,FORT COLLINS,CO,80526,40.53588,-105.08758
3730 BENTHAVEN ST,FORT COLLINS,CO,80526,40.53568,-105.08759
3731 BENTHAVEN ST,FORT COLLINS,CO,80526,40.53567,-105.08759
3737 BENTHAVEN ST,FORT COLLINS,CO,80526,40.53552,-105.08761
3742 BENTHAVEN ST,FORT COLLINS,CO,80526,40.53545,-105.08763
3743 BENTHAVEN ST,FORT COLLINS,CO,80526,40.53534,-105.08762
3754 BENTHAVEN ST,FORT COLLINS,CO,80526,40.5351,-105.08759
700 DENNISON AVE,FORT COLLINS,CO,80526,40.53505,-105.08762
706 DENNISON AVE,FORT COLLINS,CO,80526,40.53493,-105.08827
707 DENNISON AVE,FORT COLLINS,CO,80526,40.53488,-105.08808
712 DENNISON AVE,FORT COLLINS,CO,80526,40.53494,-105.0885
725 DENNISON AVE,FORT COLLINS,CO,80526,40.53488,-105.08886
737 DENNISON AVE,FORT COLLINS,CO,80526,40.53489,-105.08926
3806 TRADITION DR,FORT COLLINS,CO,80526,40.53506,-105.0894
3813 TRADITION DR,FORT COLLINS,CO,80526,40.53492,-105.08951
3825 TRADITION DR,FORT COLLINS,CO,80525,40.53457,-105.08963
3831 TRADITION DR,FORT COLLINS,CO,80526,40.53436,-105.08969
3836 TRADITION DR,FORT COLLINS,CO,80526,40.53423,-105.08977
3837 TRADITION DR,FORT COLLINS,CO,80526,40.53423,-105.08977
100 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.6507,-105.076
4320 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65067,-105.07572
4420 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65081,-105.07971
4524 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65153,-105.08022
4524 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65154,-105.08022
4530 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.6523,-105.08047
4536 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65272,-105.08063
4610 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.6532,-105.081
4616 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65343,-105.08088
4720 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65443,-105.08123
4820 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65557,-105.08194
4944 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65783,-105.08249
4964 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65856,-105.0825
5016 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65854,-105.08249
5024 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65935,-105.08265
5032 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.66,-105.0828
5134 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.66019,-105.08289
5142 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.66056,-105.08295
5149 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.66126,-105.08327
5133 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.6602,-105.08289
5025 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65959,-105.08273
5017 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65936,-105.08267
4965 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65937,-105.08264
4953 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65872,-105.08252
4921 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65755,-105.08254
4855 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65762,-105.08251
4835 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65705,-105.08253
408 EAGLE LAKE CT,FORT COLLINS,CO,80524,40.65518,-105.08284
520 EAGLE LAKE CT,FORT COLLINS,CO,80524,40.65484,-105.084
4641 EAGLE LAKE SOUTH,FORT COLLINS,CO,80524,40.65382,-105.08366
4625 EAGLE LAKE SOUTH,FORT COLLINS,CO,80524,40.6537,-105.08358
4547 EAGLE LAKE SOUTH,FORT COLLINS,CO,80524,40.6525,-105.083
4533 EAGLE LAKE SOUTH,FORT COLLINS,CO,80524,40.65173,-105.08282
4459 EAGLE LAKE SOUTH,FORT COLLINS,CO,80524,40.65176,-105.08277
4417 EAGLE LAKE SOUTH,FORT COLLINS,CO,80524,40.65069,-105.08247
4355 EAGLE LAKE SOUTH,FORT COLLINS,CO,80524,40.64984,-105.08205
436 HERON COVE,FORT COLLINS,CO,80524,40.64857,-105.08283
428 HERON COVE,FORT COLLINS,CO,80524,40.64855,-105.08283
429 HERON COVE,FORT COLLINS,CO,80524,40.64855,-105.08283
415 HERON COVE,FORT COLLINS,CO,80524,40.64855,-105.08283
438 PELICAN BAY,FORT COLLINS,CO,80524,40.64704,-105.08284
437 PELICAN BAY,FORT COLLINS,CO,80524,40.64692,-105.08279
425 PELICAN BAY,FORT COLLINS,CO,80524,40.64699,-105.08253
384 EAGLE WATCH,FORT COLLINS,CO,80524,40.64567,-105.08174
412 EAGLE WATCH,FORT COLLINS,CO,80524,40.64565,-105.08248
418 EAGLE WATCH,FORT COLLINS,CO,80524,40.64565,-105.08158
411 EAGLE WATCH,FORT COLLINS,CO,80524,40.64565,-105.08158
385 EAGLE WATCH,FORT COLLINS,CO,80524,40.64564,-105.08178
457 DEERFIELD CIR,FORT COLLINS,CO,80524,40.64419,-105.08104
451 DEERFIELD CIR,FORT COLLINS,CO,80524,40.64415,-105.08172
445 DEERFIELD CIR,FORT COLLINS,CO,80524,40.6439,-105.083
439 DEERFIELD CIR,FORT COLLINS,CO,80524,40.64329,-105.08306
440 DEERFIELD CIR,FORT COLLINS,CO,80524,40.64319,-105.08302
433 DEERFIELD CIR,FORT COLLINS,CO,80524,40.64312,-105.083
427 DEERFIELD CIR,FORT COLLINS,CO,80524,40.64235,-105.08231
421 DEERFIELD CIR,FORT COLLINS,CO,80524,40.64235,-105.0823
416 DEERFIELD CIR,FORT COLLINS,CO,80524,40.64246,-105.0804
415 DEERFIELD CIR,FORT COLLINS,CO,80524,40.64246,-105.08039
350 DEERFIELD CIR,FORT COLLINS,CO,80524,40.64245,-105.08039
351 DEERFIELD CIR,FORT COLLINS,CO,80524,40.64238,-105.08136
3816 EAGLE LAKE SOUTH,FORT COLLINS,CO,80524,40.64204,-105.08023
3838 EAGLE LAKE SOUTH,FORT COLLINS,CO,80524,40.64201,-105.08025
4036 EAGLE LAKE SOUTH,FORT COLLINS,CO,80524,40.64575,-105.08101
4122 EAGLE LAKE SOUTH,FORT COLLINS,CO,80524,40.64628,-105.08112
4210 EAGLE LAKE SOUTH,FORT COLLINS,CO,80524,40.64717,-105.08128
4248 EAGLE LAKE SOUTH,FORT COLLINS,CO,80524,40.64883,-105.08121
4352 EAGLE LAKE SOUTH,FORT COLLINS,CO,80524,40.64886,-105.08124
4554 EAGLE LAKE SOUTH,FORT COLLINS,CO,80524,40.65247,-105.08306
4638 EAGLE LAKE SOUTH,FORT COLLINS,CO,80524,40.65322,-105.08332
415 EAGLE LAKE CT,FORT COLLINS,CO,80524,40.65488,-105.08392
4737 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65467,-105.08137
4615 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65326,-105.08086
4535 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65235,-105.08056
4529 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.6522,-105.08
4451 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.65153,-105.08027
4433 EAGLE LAKE DR,FORT COLLINS,CO,80524,40.63148,-105.05326
6801 N CTY RD 15,FORT COLLINS,CO,80524,40.68422,-105.06785
7092 N CTY RD 15,FORT COLLINS,CO,80524,40.6872,-105.064
7430 N CTY RD 15,FORT COLLINS,CO,80524,40.69335,-105.06805
7480 DARYN LN,FORT COLLINS,CO,80524,40.6951,-105.06386
227 HAWKS NEST WAY,FORT COLLINS,CO,80524,40.71354,-105.07372
233 HAWKS NEST WAY,FORT COLLINS,CO,80524,40.71353,-105.07369
232 HAWKS NEST WAY,FORT COLLINS,CO,80524,40.71353,-105.07368
236 HAWKS NEST WAY,FORT COLLINS,CO,80524,40.71404,-105.07483
239 HAWKS NEST WAY,FORT COLLINS,CO,80524,40.71404,-105.07481
240 HAWKS NEST WAY,FORT COLLINS,CO,80524,40.71357,-105.0737
337 HAWKS NEST WAY,FORT COLLINS,CO,80524,40.71496,-105.07699
343 HAWKS NEST WAY,FORT COLLINS,CO,80524,40.71545,-105.07791
342 HAWKS NEST WAY,FORT COLLINS,CO,80524,40.71557,-105.07815
417 HAWKS NEST WAY,FORT COLLINS,CO,80524,40.71591,-105.08006
416 HAWKS NEST WAY,FORT COLLINS,CO,80524,40.71591,-105.08006
9330 N CTY RD 15,FORT COLLINS,CO,80524,40.7159,-105.08002
523 HAWKS NEST WAY,FORT COLLINS,CO,80524,40.71608,-105.08125
6892 SPANISH BAY DR,WINDSOR,CO,80550,40.46333,-104.9714
6880 SPANISH BAY DR,WINDSOR,CO,80550,40.4635,-104.97143
6874 SPANISH BAY DR,WINDSOR,CO,80550,40.46365,-104.97146
6862 SPANISH BAY DR,WINDSOR,CO,80550,40.46367,-104.97147
6844 SPANISH BAY DR,WINDSOR,CO,80550,40.4638,-104.97149
6851 SPANISH BAY DR,WINDSOR,CO,80550,40.46384,-104.97152
6840 SPANISH BAY DR,WINDSOR,CO,80550,40.46394,-104.97159
6836 SPANISH BAY DR,WINDSOR,CO,80550,40.46406,-104.97187
6835 SPANISH BAY DR,WINDSOR,CO,80550,40.4641,-104.972
6832 SPANISH BAY DR,WINDSOR,CO,80550,40.4641,-104.97206
6828 SPANISH BAY DR,WINDSOR,CO,80550,40.46408,-104.97221
6831 SPANISH BAY DR,WINDSOR,CO,80550,40.46407,-104.97225
6827 SPANISH BAY DR,WINDSOR,CO,80550,40.46407,-104.97231
6823 SPANISH BAY DR,WINDSOR,CO,80550,40.46407,-104.97253
6824 SPANISH BAY DR,WINDSOR,CO,80550,40.46407,-104.97253
6820 SPANISH BAY DR,WINDSOR,CO,80550,40.46406,-104.97277
6819 SPANISH BAY DR,WINDSOR,CO,80550,40.46407,-104.97299
6816 SPANISH BAY DR,WINDSOR,CO,80550,40.46407,-104.97306
6815 SPANISH BAY DR,WINDSOR,CO,80550,40.46407,-104.97313
6812 SPANISH BAY DR,WINDSOR,CO,80550,40.46407,-104.97318
6808 SPANISH BAY DR,WINDSOR,CO,80550,40.46407,-104.97318
6811 SPANISH BAY DR,WINDSOR,CO,80550,40.46407,-104.97318
6805 SPANISH BAY DR,WINDSOR,CO,80550,40.464,-104.973
6804 SPANISH BAY DR,WINDSOR,CO,80550,40.46409,-104.97366
6794 SPANISH BAY DR,WINDSOR,CO,80550,40.46409,-104.97366
6787 SPANISH BAY DR,WINDSOR,CO,80550,40.46409,-104.97366
6779 SPANISH BAY DR,WINDSOR,CO,80550,40.4641,-104.97448
6784 SPANISH BAY DR,WINDSOR,CO,80550,40.46412,-104.9741
6776 SPANISH BAY DR,WINDSOR,CO,80550,40.46412,-104.9741
6771 SPANISH BAY DR,WINDSOR,CO,80550,40.46413,-104.97425
6768 SPANISH BAY DR,WINDSOR,CO,80550,40.4641,-104.9745
6763 SPANISH BAY DR,WINDSOR,CO,80550,40.4641,-104.9745
6760 SPANISH BAY DR,WINDSOR,CO,80550,40.4641,-104.97481
6755 SPANISH BAY DR,WINDSOR,CO,80550,40.4641,-104.97481
6752 SPANISH BAY DR,WINDSOR,CO,80550,40.4641,-104.97481
6747 SPANISH BAY DR,WINDSOR,CO,80550,40.46408,-104.97505
6744 SPANISH BAY DR,WINDSOR,CO,80550,40.46407,-104.97537
6739 SPANISH BAY DR,WINDSOR,CO,80550,40.46407,-104.97536
6736 SPANISH BAY DR,WINDSOR,CO,80550,40.46407,-104.97536
6731 SPANISH BAY DR,WINDSOR,CO,80550,40.46404,-104.97535
6728 SPANISH BAY DR,WINDSOR,CO,80550,40.46396,-104.97578
6723 SPANISH BAY DR,WINDSOR,CO,80550,40.46396,-104.97578
6720 SPANISH BAY DR,WINDSOR,CO,80550,40.46396,-104.97603
6715 SPANISH BAY DR,WINDSOR,CO,80550,40.4638,-104.977
6712 SPANISH BAY DR,WINDSOR,CO,80550,40.46396,-104.97624
6707 SPANISH BAY DR,WINDSOR,CO,80550,40.46395,-104.97606
6704 SPANISH BAY DR,WINDSOR,CO,80550,40.46393,-104.97629
6701 SPANISH BAY DR,WINDSOR,CO,80550,40.46393,-104.97636
6693 SPANISH BAY DR,WINDSOR,CO,80550,40.46383,-104.97755
6689 SPANISH BAY DR,WINDSOR,CO,80550,40.46383,-104.97759
6682 SPANISH BAY DR,WINDSOR,CO,80550,40.46383,-104.97759
6666 SPANISH BAY DR,WINDSOR,CO,80550,40.46388,-104.97843
6640 SPANISH BAY DR,WINDSOR,CO,80550,40.46385,-104.97848
6637 SPANISH BAY DR,WINDSOR,CO,80550,40.46387,-104.97824
6624 SPANISH BAY DR,WINDSOR,CO,80550,40.46388,-104.97834
6605 SPANISH BAY DR,WINDSOR,CO,80550,40.46388,-104.97878
6592 ABERDOUR CIR,WINDSOR,CO,80550,40.46303,-104.9785
6588 ABERDOUR CIR,WINDSOR,CO,80550,40.46303,-104.97808
6580 ABERDOUR CIR,WINDSOR,CO,80550,40.46303,-104.97808
6568 ABERDOUR CIR,WINDSOR,CO,80550,40.46294,-104.97778
6562 ABERDOUR CIR,WINDSOR,CO,80550,40.46294,-104.97778
6556 ABERDOUR CIR,WINDSOR,CO,80550,40.46294,-104.97778
6550 ABERDOUR CIR,WINDSOR,CO,80550,40.46232,-104.97781
6546 ABERDOUR CIR,WINDSOR,CO,80550,40.46229,-104.97781
6542 ABERDOUR CIR,WINDSOR,CO,80550,40.46228,-104.97781
6539 ABERDOUR CIR,WINDSOR,CO,80550,40.46206,-104.97832
6537 ABERDOUR CIR,WINDSOR,CO,80550,40.46206,-104.97832
6535 ABERDOUR CIR,WINDSOR,CO,80550,40.46206,-104.97832
6533 ABERDOUR CIR,WINDSOR,CO,80550,40.46208,-104.97879
6531 ABERDOUR CIR,WINDSOR,CO,80550,40.46207,-104.97958
6529 ABERDOUR CIR,WINDSOR,CO,80550,40.46206,-104.97963
6527 ABERDOUR CIR,WINDSOR,CO,80550,40.46206,-104.97967
6523 ABERDOUR CIR,WINDSOR,CO,80550,40.4625,-104.98
6521 ABERDOUR CIR,WINDSOR,CO,80550,40.46215,-104.98038
6519 ABERDOUR CIR,WINDSOR,CO,80550,40.46238,-104.98035
6517 ABERDOUR CIR,WINDSOR,CO,80550,40.46239,-104.98035
6515 ABERDOUR CIR,WINDSOR,CO,80550,40.46258,-104.98037
6513 ABERDOUR CIR,WINDSOR,CO,80550,40.46255,-104.98036
6511 ABERDOUR CIR,WINDSOR,CO,80550,40.46289,-104.98035
6508 ABERDOUR CIR,WINDSOR,CO,80550,40.4629,-104.98035
6506 ABERDOUR CIR,WINDSOR,CO,80550,40.46305,-104.9799
6504 ABERDOUR CIR,WINDSOR,CO,80550,40.46305,-104.9799
6502 ABERDOUR CIR,WINDSOR,CO,80550,40.46305,-104.9799
6541 SPANISH BAY DR,WINDSOR,CO,80550,40.46391,-104.97946
6591 SPANISH BAY DR,WINDSOR,CO,80550,40.46391,-104.97942
6594 SPANISH BAY DR,WINDSOR,CO,80550,40.4639,-104.97952
6582 SPANISH BAY DR,WINDSOR,CO,80550,40.4639,-104.97952
6577 SPANISH BAY DR,WINDSOR,CO,80550,40.46387,-104.97962
6568 SPANISH BAY DR,WINDSOR,CO,80550,40.46387,-104.97974
6550 SPANISH BAY DR,WINDSOR,CO,80550,40.46389,-104.98035
6534 SPANISH BAY DR,WINDSOR,CO,80550,40.4639,-104.98035
